timestamp,can_id,dlc,data_hex,valid,soc,current,gear,motor_active,accelerator,brake,cap_voltage,speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request
1753350325.874983140,0x436,6,00 00 00 14 00 00,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350325.926504751,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350325.978054698,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.028247717,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.078858745,0x69F,4,F3 07 61 80,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.130503012,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.181011684,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.232225226,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.282931473,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.334304720,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.385246513,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.437356821,0x59B,8,20 00 64 00 40 14 00 90,1,0,0.0,Neutral,0,0,0,10.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.487710060,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.538449122,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.589536505,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.639869220,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.690826744,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.741982988,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.792843054,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.843779638,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350326.894925881,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922211455,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922293339,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922309643,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922322145,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922333344,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922343345,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922353242,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922363764,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922373609,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922382985,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922393611,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922403560,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922413301,0x423,8,03 2D FF FF 00 E0 00 E4,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922424343,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922434657,0x423,8,03 2D FF FF 00 E0 00 E4,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922445335,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922454555,0x423,8,03 2D FF FF 00 E0 00 E4,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922464713,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922474662,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.922484611,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350327.966564225,0x5D7,7,00 00 00 55 7F 80 00,1,0,0.0,Unknown,0,0,0,0.0,0.0,3502.0,0,0.0,0.0,0x00,0,0.0
1753350328.017104814,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.068539187,0x5D7,7,00 00 00 55 7F 80 00,1,0,0.0,Unknown,0,0,0,0.0,0.0,3502.0,0,0.0,0.0,0x00,0,0.0
1753350328.119633314,0x155,8,07 97 CE 54 8E A0 00 72,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.170507417,0x599,8,00 00 0D AE FF 20 00 00,1,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,32,0.0,0.0,0x00,0,0.0
1753350328.221204678,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.271947099,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.323170251,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.374479402,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.425297301,0x425,8,2A 37 44 FF FE 66 01 32,1,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,57.5,5.5,0x2A,0,0.0
1753350328.476711984,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.527494306,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.578295536,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.630063800,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.680527024,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.731190531,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.782346071,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.833378317,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.884047866,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.935808629,0x59B,8,20 00 64 00 40 14 00 90,1,0,0.0,Neutral,0,0,0,10.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350328.986406295,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.037436136,0x59B,8,20 00 64 00 40 14 00 90,1,0,0.0,Neutral,0,0,0,10.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.088765224,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.139587120,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.190605965,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.241436977,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.292781119,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.343587388,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.394277499,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.445415212,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.496044587,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.547632505,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.598622493,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.649484602,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.700544806,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.751678091,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.802565984,0x155,8,07 97 CD 54 8E A0 00 71,1,91,-0.8,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.854291939,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.904981841,0x155,8,07 97 CD 54 8E A0 00 71,1,91,-0.8,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350329.955673150,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.006796851,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.057470072,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.108257941,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.159350323,0x423,8,03 2D FF FF 00 E0 00 E4,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.210867282,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.261997272,0x423,8,03 2D FF FF 00 E0 00 E4,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.314536480,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.363721152,0x423,8,03 2D FF FF 00 E0 00 E4,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.415502516,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.465543584,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.516315045,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.568128444,0x5D7,7,00 00 00 55 7F 80 00,1,0,0.0,Unknown,0,0,0,0.0,0.0,3502.0,0,0.0,0.0,0x00,0,0.0
1753350330.619269216,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.670335241,0x599,8,00 00 0D AE FF 20 00 00,1,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,32,0.0,0.0,0x00,0,0.0
1753350330.720466528,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.772266852,0x599,8,00 00 0D AE FF 20 00 00,1,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,32,0.0,0.0,0x00,0,0.0
1753350330.823386528,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.874344052,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.924896635,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350330.976287539,0x436,6,00 00 00 14 00 00,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.026623687,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.078377534,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.128881297,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.180330372,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.231275276,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.281987083,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.335370067,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.384813766,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.435372795,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.486040586,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.537381211,0x59B,8,20 00 64 00 40 14 00 90,1,0,0.0,Neutral,0,0,0,10.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.588028531,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.638305654,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.690457045,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.740747556,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.792431760,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.843476311,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.893484238,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.944722769,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350331.996416662,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.047048399,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.097939223,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.148875051,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.200664723,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.251116123,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.301603361,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.353200980,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.403911055,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.454737652,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.505760000,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.556563835,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.608059673,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.658612126,0x423,8,03 2D FF FF 00 E0 00 E4,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.709955655,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.760856636,0x423,8,03 2D FF FF 00 E0 00 E4,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.811443103,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.862879142,0x423,8,03 2D FF FF 00 E0 00 E4,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350332.913766996,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936788539,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936855161,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936867611,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936877039,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936885737,0x5D7,7,00 00 00 55 7F 80 00,1,0,0.0,Unknown,0,0,0,0.0,0.0,3502.0,0,0.0,0.0,0x00,0,0.0
1753350333.936895739,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936904542,0x599,8,00 00 0D AE FF 20 00 00,1,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,32,0.0,0.0,0x00,0,0.0
1753350333.936914543,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936924283,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936933764,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936943296,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936952099,0x556,8,32 D3 2D 32 D3 2D 32 EA,0,0,0.0,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936961892,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936971736,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936981998,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.936991999,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.937001792,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.937011376,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.937020908,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.937030753,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350333.985428271,0x155,8,07 97 CE 54 8E A0 00 71,1,91,-0.5,Unknown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350334.035761774,0x59B,8,20 00 64 00 40 14 00 90,1,0,0.0,Neutral,0,0,0,10.0,0.0,0.0,0,0.0,0.0,0x00,0,0.0
1753350334.087706488,0x19F,8,FF FF 7D 0F 38 FF 40 FE,1,0,0.0,Unknown,0,0,0,0.0,1.7,0.0,0,0.0,0.0,0x00,0,0.0
