timestamp,can_id,dlc,data_hex,data_bytes
1753115115.883995243,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115115.934911947,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115115.985974475,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.036972882,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.087966604,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.138908037,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.189855381,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.241059652,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.291989553,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.343226510,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.394015160,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.445015317,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.496025183,196,8,00 FF E7 7F 70 4D 0B 00,00 FF E7 7F 70 4D 0B 00
1753115116.547043111,423,8,03 2A FF FF 00 E0 00 E2,03 2A FF FF 00 E0 00 E2
1753115116.598000797,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.649080125,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.700101499,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.751020512,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.802098806,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.853121132,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.903922970,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115116.955035357,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115117.006031774,59E,8,00 00 10 FB D4 47 00 00,00 00 10 FB D4 47 00 00
1753115117.057124117,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115117.108008128,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115117.158874321,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115117.210064349,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115117.261076976,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
1753115117.312044701,155,8,07 97 CC 54 5F D8 00 6E,07 97 CC 54 5F D8 00 6E
