timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request
1753442232.495478261,74,12.5,Drive,1,0,0,56.0,19.4,3508.1,25,57.5,4.5,0x2A,0,0.0
1753442238.105032274,74,-0.8,Drive,1,16,1,56.0,5.3,3508.2,25,57.5,4.5,0x2A,0,0.0
1753442244.276207919,74,-96.2,Drive,1,71,0,55.0,22.9,3508.2,25,57.5,4.5,0x2A,0,0.0
1753442250.549834653,73,-40.2,Drive,1,49,0,55.5,17.6,3508.2,25,57.5,4.5,0x2A,0,0.0
1753442256.567147441,73,-32.0,Drive,1,30,1,55.5,12.3,3508.2,25,57.5,4.5,0x2A,0,0.0
1753442262.483048518,73,-17.2,Drive,1,13,0,56.0,7.0,3508.3,25,57.5,4.5,0x2A,0,0.0
1753442268.552464118,73,-36.0,Drive,1,18,0,56.0,14.1,3508.3,25,57.5,4.5,0x2A,0,0.0
1753442274.620456225,73,-8.8,Drive,1,51,0,55.5,17.6,3508.3,25,57.5,4.5,0x2A,0,0.0
1753442280.637851930,73,20.0,Drive,1,27,0,56.0,14.1,3508.4,25,57.5,4.4,0x2A,0,0.0
1753442286.655898730,73,-25.8,Drive,1,43,0,56.0,5.3,3508.4,25,57.5,4.4,0x2A,0,0.0
1753442292.520848874,73,-19.8,Drive,1,38,0,55.5,15.8,3508.4,25,57.5,4.4,0x2A,0,0.0
1753442298.692094832,73,1.8,Drive,1,0,0,56.0,12.3,3508.4,25,57.5,4.4,0x2A,0,0.0
1753442304.710707207,73,1.8,Drive,1,15,0,56.0,8.8,3508.4,25,57.5,4.4,0x2A,0,0.0
1753442310.728245985,73,-86.0,Drive,1,50,0,55.5,14.1,3508.5,24,57.5,4.4,0x2A,0,0.0
1753442316.440300722,73,-50.5,Drive,1,0,0,56.0,19.4,3508.5,24,57.5,4.4,0x2A,0,0.0
1753442322.560738194,73,7.2,Drive,1,0,0,56.0,10.5,3508.5,25,57.5,4.4,0x2A,0,0.0
1753442328.782359876,73,-46.0,Drive,1,78,0,55.0,15.8,3508.5,25,57.5,4.4,0x2A,0,0.0
1753442334.800784282,73,-18.5,Drive,1,38,0,55.5,17.6,3508.6,25,57.5,4.4,0x2A,0,0.0
1753442340.819213011,73,28.0,Drive,1,48,0,55.5,21.1,3508.6,25,57.5,4.4,0x2A,0,0.0
1753442346.530369099,73,0.5,Drive,1,15,0,56.0,15.8,3508.6,25,57.5,4.4,0x2A,0,0.0
1753442352.854912340,72,16.8,Drive,1,0,0,55.5,26.4,3508.6,25,57.5,4.4,0x2A,0,0.0
1753442358.871829293,72,19.0,Drive,1,0,0,56.0,19.4,3508.7,24,57.5,4.4,0x2A,0,0.0
1753442364.889261144,72,5.2,Drive,1,0,0,56.0,5.3,3508.7,24,57.5,4.4,0x2A,0,0.0
1753442370.907602997,72,-8.8,Drive,1,33,0,56.0,3.5,3508.7,24,57.5,4.4,0x2A,0,0.0
1753442376.571585611,72,-1.2,Drive,1,0,0,56.0,1.7,3508.7,24,57.5,4.4,0x2A,0,0.0
1753442382.892929311,72,-10.8,Drive,1,50,0,56.0,-0.0,3508.8,24,57.5,4.4,0x2A,0,0.0
1753442388.910425641,72,-2.8,Drive,1,0,0,56.0,-0.0,3508.8,24,57.5,4.4,0x2A,0,0.0
1753442394.928504837,72,-1.8,Reverse,1,41,0,56.0,-1.8,3508.8,24,57.5,4.4,0x2A,0,0.0
1753442400.538825311,72,-9.5,Drive,1,62,0,56.0,-0.0,3508.8,24,57.5,4.4,0x2A,0,0.0
1753442406.607560440,72,-2.0,Drive,1,0,0,56.0,-0.0,3508.8,24,57.5,4.4,0x2A,0,0.0
1753442412.982752635,72,-2.0,Drive,1,33,0,56.0,-1.8,3508.8,24,57.5,4.4,0x2A,0,0.0
1753442419.000006725,72,-1.0,Neutral,1,0,0,56.0,-0.0,3508.8,24,57.5,4.4,0x2A,0,0.0
