timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request
1754297172.835541467,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297178.904824612,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297184.921665964,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297188.389354509,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297196.957412536,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297202.975683278,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297208.942745478,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297215.011243474,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297220.977962933,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297227.047116945,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297233.066645248,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297239.032127091,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297245.101283288,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297251.118354395,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297257.137074650,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297263.155106123,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297269.172297931,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297275.140120041,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297281.208793210,98,14.5,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297280.086794753,98,14.2,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297293.245267889,98,14.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297299.262956892,98,8.8,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297305.280511348,98,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297311.297574330,98,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297317.315998922,98,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297323.333666104,98,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297329.300652506,98,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297335.369960395,98,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297341.337286161,98,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297347.406587685,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297353.424586296,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297359.442388967,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297365.460609451,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297371.478721186,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297377.495995781,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297383.513514912,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297389.531847645,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297395.499581857,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297401.567881405,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297407.534015101,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297413.603249878,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297419.622193640,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
