timestamp,latitude,longitude,altitude,speed_kmh,satellites,hdop,datetime,valid
1754411028.541896734,33.986137,-6.724932,152.4,0.0,9,0.93,2025-8-5,17
1754411028.553022636,33.986137,-6.724932,152.4,0.0,9,0.93,2025-8-5,17
1754411028.563930139,33.986137,-6.724932,152.4,0.0,9,0.93,2025-8-5,17
1754411028.574885271,33.986137,-6.724932,152.4,0.0,9,0.93,2025-8-5,17
1754411028.585902490,33.986137,-6.724932,152.4,0.0,9,0.93,2025-8-5,17
1754411028.597126264,33.986137,-6.724932,152.4,0.0,9,0.93,2025-8-5,17
1754411028.608166102,33.986137,-6.724932,152.4,0.0,9,0.93,2025-8-5,17
1754411031.518994848,33.986137,-6.724931,151.5,0.1,9,0.93,2025-8-5,17
1754411031.529913385,33.986137,-6.724931,151.5,0.1,9,0.93,2025-8-5,17
1754411031.540985497,33.986137,-6.724931,151.5,0.1,9,0.93,2025-8-5,17
1754411031.552183410,33.986137,-6.724931,151.5,0.1,9,0.93,2025-8-5,17
1754411031.562891039,33.986137,-6.724931,151.5,0.1,9,0.93,2025-8-5,17
1754411031.573992751,33.986137,-6.724931,151.5,0.1,9,0.93,2025-8-5,17
1754411031.584860991,33.986137,-6.724931,151.5,0.1,9,0.93,2025-8-5,17
1754411031.595965227,33.986137,-6.724931,151.5,0.1,9,0.93,2025-8-5,17
1754411031.607061191,33.986137,-6.724931,151.5,0.1,9,0.93,2025-8-5,17
1754411031.617952712,33.986137,-6.724931,151.5,0.1,9,0.93,2025-8-5,17
1754411035.025096815,33.986141,-6.724929,150.9,0.1,9,0.93,2025-8-5,17
1754411035.025117117,33.986141,-6.724929,150.9,0.1,9,0.93,2025-8-5,17
1754411035.025132829,33.986141,-6.724929,150.9,0.1,9,0.93,2025-8-5,17
1754411035.025146192,33.986141,-6.724929,150.9,0.1,9,0.93,2025-8-5,17
1754411035.025153739,33.986141,-6.724929,150.9,0.1,9,0.93,2025-8-5,17
