timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid
1755509068.666587090,67,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.0,0x0A,0,0.0,33.986126,-6.724963,177.9,0.1,0,10
1755509073.705587472,67,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.0,0x0A,0,0.0,33.986122,-6.724967,178.2,0.0,0,10
1755509078.716985517,68,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.0,0x0A,0,0.0,33.986122,-6.724969,178.2,0.0,0,10
1755509083.736691046,68,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.0,0x0A,0,0.0,33.986126,-6.724974,178.3,0.1,0,10
1755509088.794583259,68,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986130,-6.724973,177.1,0.1,0,10
1755509093.812207518,68,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986134,-6.724971,176.4,0.1,0,10
1755509098.838373295,68,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986134,-6.724970,176.6,0.1,0,10
1755509103.859639671,68,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986126,-6.724967,177.6,0.1,0,10
1755509108.904601364,68,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986126,-6.724968,178.1,0.0,0,10
1755509113.917583222,68,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986126,-6.724968,178.1,0.1,0,10
1755509118.953122041,68,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986126,-6.724965,177.0,0.1,0,10
1755509123.988060155,68,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986145,-6.724951,173.9,0.1,0,10
1755509129.015915715,68,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986149,-6.724949,172.2,0.1,0,10
1755509134.015153518,68,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986164,-6.724946,167.9,0.1,0,10
1755509139.070560216,68,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986172,-6.724944,165.0,0.1,0,10
1755509144.110679194,68,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986179,-6.724943,163.4,0.2,0,10
1755509149.131808689,68,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986183,-6.724939,161.2,0.2,0,10
1755509154.172692121,68,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986179,-6.724938,161.1,0.1,0,10
